time,sent_src
song,淮南王早失母，常附吕后，故孝惠、吕后时得无患；
song,戊子，并将文告转交各地，宣称要南伐。
han,攻韩信平城下，还军东垣。
han,夫常星之变希见，日月晕适，云风，此天之客气，其发见亦有大运。
song,萧衍好筹略，有文武才干，王俭深器异之，曰：萧郎出三十，贵不可言。
han,然陵少戆，陈平可以助之。
han,晋侯二十八年，齐桓公始霸。
han,即上意所欲释，所治即豪，即下户羸弱，时口言，虽文致法，上财察。
han,七年春，郑厉公与虢叔袭杀王子穨而入惠王于周。
han,信遂追北至城阳，皆虏楚卒。
han,至晋阳，上大怒，使人使匈奴。
song,使彦回作中书郎而死，不当为一名士邪！
song,秋，七月，恒山哀王不疑薨。
han,南渡平阴津，至雒阳。
han,非我生乱，立者从之，先人之道也。
han,岁早，水；
han,奉法循理，无所变更，百官自正。
han,军亡导，或失道，后大将军。
pre-qin,纣之去武丁未久也，其故家遗俗，流风善政，又有微子、微仲、王子比干、箕子、相与辅相之，故久而后失之也。
han,夫成安君有百战百胜之计，一旦而失之，军败鄗下，身死泜上。
song,长驱南出，进拔江陵，则三楚之地一朝可收，岷、蜀之道自成断绝。
han,卫皇后字子夫，生微矣。
han,乃以相印授张仪，厚赂之。
han,后为熊毋康，毋康蚤死。
song,夏，五月，封楚元王子郢客为上邳侯，齐悼惠王子章为朱虚侯，令入宿卫；
han,赵惠文王十六年，廉颇为赵将伐齐，大破之，取阳晋，拜为上卿，以勇气闻于诸侯。
han,田忌之徒，而诸侯东面朝齐。
pre-qin,今之君子，过则顺之。
song,大军既还，夏水盛涨，救援甚难。
pre-qin,穆公问曰：吾有司死者三十三人，而民莫之死也。
han,张仪谓其妻曰：视吾舌尚在不？
han,郦生瞋目案剑叱使者曰：走！
pre-qin,曰：克告于君，君为来见也。
song,山阳入门，即于车中斩之。
pre-qin,于崇，退而有去志，不欲变，故不受也。
han,陈皇后求子，与医钱凡九千万，然竟无子。
han,晋灭霍、魏、耿。
han,赵衰举郤縠将中军，郤臻佐之；
pre-qin,大舜有大焉，善与人同。
han,骠骑将军亦将五万骑，车重与大将军军等，而无裨将。
han,曰：君相楚二十馀年矣，虽名相国，实楚王也。
song,朕为民父母，深所愍悼。
han,赵王间出，为燕军所得。
han,四年，晋平公初立。
song,休宾欲降，而兄子闻慰不可。
song,陆生曰：天下安，注意相；
han,重耳谓其妻曰：待我二十五年不来，乃嫁。
song,丁卯，诏曰：置官班禄，行之尚矣；
han,胡亥可其书，赐钱十万以葬。
han,共王立七年卒，子襄立，是为平王。
han,二十年，诸侯毕贺。
han,曰咎征：曰僭，常旸若；
song,二月，庚辰，以尚书左仆射王僧虔为尚书令，右仆射王延之为左仆射。
han,箕为敖客，曰口舌。
han,火、金、水尤甚：火，军忧；
han,孝惠见，问，乃知其戚夫人，乃大哭，因病，岁馀不能起。
song,金日不入仕汉朝，何能七世知名。
pre-qin,且以文王之德，百年而后崩，犹未洽于天下；
song,湘州蛮反，刺史吕安国有疾不能讨；
song,文士为睿作哀诗及诔者百余人，及葬，自称亲姻、义旧，哭送者千余人。
song,亮，僧虔之子也。
han,高祖被酒，夜径泽中，令一人行前。
han,闰月乙卯，厉公游匠骊氏，栾书、中行偃以其党袭捕厉公，囚之，杀胥童，而使人迎公子周于周而立之，是为悼公。
song,朕世居幽朔，欲南迁中土；
pre-qin,在夏后之世，此之谓也。
han,初从高祖起丰，攻下沛。
song,东阳公丕等曰：皇太子虽圣德早彰，然实冲幼。
han,曰：臣闻有文事者必有武备，有武事者必有文备。
han,乌嗛肉蜚其上，狼往乳之。
song,刘秉、任候伯等并赴石头，秉扰不知所为，晡后即束装；
song,常鞠躬俯偻，不敢平行直视。
song,囚瞑目引领，唯听大戮，无言复对。
han,秦攻齐，则楚绝其后，韩守城皋，魏塞其道，燕出锐师以佐之。
han,数为寇，盗边，及入河南，侵扰朔方，杀略吏民其众。
song,庚寅，魏以南安王桢为都督凉州及西戎诸军事，领护西域校尉，镇凉州。
han,九年，与秦王会临晋。
han,纵上不杀我，我不愧于心乎？
song,不恻怆而申之，则天下叛。
han,纵至，掩定襄狱中重罪轻系二百馀人，及宾客昆弟私入相视亦二百馀人。
han,数岁，河移徙，渠不利，久之，河东渠田废，其后人有上书欲通襃斜道及漕事，下御史大夫张汤。
han,某身良贞，某欲求某物。
han,不吉，若无渔。
song,时太子宏生五年矣，帝以其幼，故欲传位子推。
han,其事祕，世莫知也。
han,齐、鲁千亩桑麻；
han,齐桓公许与鲁会于柯而盟。
han,十五年，宋灭曹。
han,国人迎哀公复归，卒于有山氏。
song,刘攘兵射书入城请降，柳世隆开门纳之；
han,五曰阳主，祠之罘。
song,臣谓都城内寺未成可徙者，宜悉徙于郭外，僧不满五十者，并小从大；
song,自是法珍、虫儿用事，并为外监，口称诏敕；
han,齐人歌之曰：妪乎采芑，归乎田成子！
han,三老、官属、里父老皆会，以人民往观之者三二千人。
han,帝舜曰：咨尔费，赞禹功，其赐尔皁游。
han,不此之为，而顿刃于河山之间以为齐秦用，所待者如此其失计，柰何其以此王也！
han,曰：美哉，泱泱乎大风也哉。
han,景公曰：岁饥民困，吾谁为君！
song,辛卯，方兴帅诸将进战，建安王休仁遣军主郭季之、步兵校尉杜幼文、屯骑校尉垣恭祖、龙骧将军济地顿生京兆段佛荣等三万人往会战，自寅及午，大破之，追北至姥山而还。
han,重耳出亡凡十九岁而得入，时年六十二矣，晋人多附焉。
han,其与列星相犯，小战；
han,王必欲长王汉中，无所事信；
song,环回宛转，周遍城邑。
han,子楚乃顿首曰：必如君策，请得分秦国与君共之。
song,崇沈深宽厚，有方略，得士众心，在寿春十年，常养壮士数千人，寇来无不摧破，邻敌谓之卧虎。
song,会庞孟虬引兵来助殷琰，刘遣使求援甚急，建安王休仁欲遣兴世救之。
han,富者，人之情性，所不学而俱欲者也。
song,辛未，柔然主遣使来聘，与上书，谓上为足下，自称曰吾，遗上师子皮裤褶，约共伐魏。
han,法令者治之具，而非制治清浊之源也。
song,攸之以为孝祖既死，亮等有乘胜之心，明日若不更攻，则示之以弱。
han,诸府掾功曹白云：王先生嗜酒，多言少实，恐不可与俱。
song,且父子相传，其来久矣。
han,静公二年，魏武侯、韩哀侯、赵敬侯灭晋后而三分其地。
han,太子不可黥，黥其傅师。
han,二十年，围宋，以杀楚使也。
han,国亡太子，内空，王居外久，士皆罢敝，于是乃使厚币以与越平。
han,是日，乃益封何二千户，汉十一年，陈豨反，至邯郸。
song,会上不豫，至尊非起疾，东宫又非才，公今欲作何计？
han,郤克上，夫人笑之。
han,宛大恐，走入中城。
han,广令诸骑曰：前！
pre-qin,孟子对曰：贤者而后乐此，不贤者虽有此，不乐也。
han,襄子降丧食，使楚隆问吴王。
han,乃还息乎陬乡，而反乎卫，入主蘧伯玉家。
han,佛肸畔，使人召孔子。
han,西伯之臣闳夭之徒，求美女奇物善马以献纣，纣乃赦西伯。
song,丁亥，已丑，骑兵，并加授使持节。
han,惠王曰：善。
han,击秦军阿下，破之。
han,南阳有梅免、白政，楚有殷中、杜少，齐有徐勃，燕赵之间有坚卢、范生之属。
han,征丝灼之，务以费。
han,先轸曰军事胜为右，吾用之以胜。
han,六年，吴败齐师。
han,上遂东巡海上，行礼祠八神。
han,十三年，郑伯弟段攻其兄，不胜，亡，而州吁求与之友。
han,于是奏之太后，太后乃说，梁孝王长子买为梁王，是为共王；
han,吕、郤等疑丕郑有间，乃言夷吾杀丕郑。
song,我荷明帝厚恩，誓死以报。
han,若此三子者，固义之至也，忠之节也。
han,横定齐三年，汉王使郦生往说下齐王广及其相国横。
han,稍云精白者，其将悍，其士怯。
song,景宗虑城中危惧，募军士言文达等潜行水底，赍敕入城，城中始知有外援，勇气百倍。
han,四曰五纪；
han,报丙卒，子主壬立。
song,今者获卿，乃天意也。
han,诸公送者出千馀万。
han,于是汉王与语而说之，问曰：子之居楚何官？
song,魏筑东、西小城夹合肥，睿先攻二城，魏将杨灵胤帅众五万奄至。
han,主父欲令子主治国，而身胡服将士大夫西北略胡地，而欲从云中、九原直南袭秦，于是诈自为使者入秦。
song,吾每呼令入省，便入辞杨太妃。
han,日方南金居其南，日方北金居其北，曰赢，侯王不宁，用兵进吉退凶。
han,其将扈辄曰：王始不往，见让而往，往则为禽矣。
han,献公私谓骊姬曰：吾欲废太子，以奚齐代之。
han,蒲守恐，原以请。
han,汉将军王恢部出代击胡辎重，闻单于还，兵多，不敢出。
han,虚御府之藏以赏元戎，开禁仓以振贫穷，减戍卒之半。
song,有能纠告尚书已下罪状者，张白泽谏曰：昔周之下士，尚有代耕之禄。
han,故太后母也，而以忧死；
han,老子曰：至治之极，邻国相望，鸡狗之声相闻，美其服，安其俗，乐其业，至老死不相往来。
han,兼行田常、子罕之逆道而劫陛下之威信，其志若韩为韩安相也。
han,今田先生以死明不言，岂丹之心哉！
han,留侯曰：齐王信之立，非君王之意，信亦不自坚。
han,四十八年十月，秦复定上党郡。
han,大王诚能听臣，委社稷，在大王之所用之。
song,自承平日久，丰穰积年，竟相矜夸，遂成侈俗。
song,初，大司马与黄门侍郎范云、南清河太守沈约、司徒右长史任昉同在竟陵王西邸，意好敦密，至是，引云为大司马谘议参军、领录事，约为骠骑司马，昉为记室参军、与参谋议。
han,博戏驰逐，斗鸡走狗，作色相矜，必争胜者，重失负也。
song,显达因辞出，即发去。
song,太祖道武皇帝创基拨乱，日不暇给，然犹分别士庶，不令杂居，工伎屠沽，各有攸处；
han,是岁，宋、卫、陈、郑皆火。
han,因并众降匈奴，游击说无所得。
han,败韩岸门，斩首万，其将犀首走。
han,子曰：子路问：闻斯行诸？
song,每出，唯置空宅。
han,曹参代之，守而勿失。
han,非可得见，闻其言，言与人音等。
han,坐法当斩，其辈十三人皆已斩，次至信，信乃仰视，适见滕公，曰：上不欲就天下乎？
han,荤粥徙域远处，北州以安矣。
han,天子怜齐，为悼惠王冢园在郡，割临菑东环悼惠王冢园邑尽以予菑川，以奉悼惠王祭祀。
song,避祸图福，无如此州。
han,岁馀，吴王夫差伐陈，取三邑而去。
han,公仪休者，鲁博士也。
han,平曰：臣事魏王，魏王不能用臣说，故去事项王。
han,不如私许曹、卫以诱之，执宛春以怒楚，既战而后图之。
han,康叔卒，子康伯代立。
song,冬，十月，辛巳，诏徙义阳王昶为晋熙王，使员外郎李丰以金千两赎昶于魏。
song,不登十品，别有八班。
song,颖胄遣汶阳太守刘孝庆屯峡口，与巴东太守任漾之等拒之。
han,魏彊之日，西河之外必危矣。
han,常居代雁门，备匈奴。
song,时衍次杨口，和帝遣御史中丞宗劳军。
han,薛公藏于卖浆家，公子欲见两人，两人自匿不肯见公子。
han,郑反助楚，大破晋军于河上。
han,子贡曰：不可。
song,崔道固为土人所攻，闭门自守。
han,贰师乃解而引归，与单于连战十馀日。
pre-qin,得其民有道：得其心，斯得民矣；
han,定公九年，阳虎不胜，奔于齐。
han,其为人长贤，有勇力，谓曰：吾昔从夫子遇难于匡，今又遇难于此，命也已。
han,乐羊死，葬于灵寿，其后子孙因家焉。
pre-qin,苟能充之，足以保四海；
pre-qin,三里之城，七里之郭，环而攻之而不胜。
han,其明年春，汉使骠骑将军去病将万骑出陇西，过焉支山千馀里，击匈奴，得胡首虏万八千馀级，破得休屠王祭天金人。
han,四月，梁孝王、城阳共王、汝南王皆薨。
song,鹤氅、白鹭。
han,鞅曰：吾说君以帝王之道比三代，而君曰：久远，吾不能待。
han,今时上不坐朝廷，上居深宫，吾有所言者，不可传也，欲见无间。
han,且馀所以不俱死，欲为赵王、张君报秦。
han,攻之不胜，身死爵夺，有毁于楚：此为蛇为足之说也。
han,曰秦韩欲地而兵有案，声威发于魏，魏氏之欲不失齐楚者有资矣。
pre-qin,率其子弟，攻其父母，自生民以来，未有能济者也。
song,沈文秀遣军主解彦士攻北海，杀刘弥之。
han,无大长，往往城邑置小长。
han,平公三年，楚共王拔宋之彭城，以封宋左师鱼石。
pre-qin,丑见王之敬子也，未见所以敬王也。
pre-qin,使己为政，不用，则亦已矣，又使其子弟为卿。
han,三十三年，鲁弑其君隐公。
